File Name,Execution Time (seconds)
file_number116.txt,0.004391193389892578
file_number117.txt,0.0037589073181152344
file_number118.txt,0.003537893295288086
file_number119.txt,0.004801034927368164
file_number120.txt,0.0035588741302490234
file_number121.txt,0.004796266555786133
file_number122.txt,0.004159212112426758
file_number123.txt,0.003701925277709961
file_number124.txt,0.005291938781738281
file_number125.txt,0.0038650035858154297
file_number126.txt,0.0034809112548828125
file_number127.txt,0.003367900848388672
file_number128.txt,0.004409074783325195
file_number129.txt,0.003553152084350586
file_number130.txt,0.004759073257446289
file_number131.txt,0.0035638809204101562
file_number132.txt,0.005026102066040039
file_number133.txt,0.009547948837280273
file_number134.txt,0.0061991214752197266
file_number135.txt,0.007279157638549805
file_number136.txt,0.0066149234771728516
file_number137.txt,0.005460023880004883
file_number138.txt,0.005193948745727539
file_number139.txt,0.004082918167114258
file_number140.txt,0.0039060115814208984
file_number141.txt,0.004842996597290039
file_number142.txt,0.003708362579345703
file_number143.txt,0.004370212554931641
file_number144.txt,0.0039479732513427734
file_number145.txt,0.0036857128143310547
file_number146.txt,0.004606008529663086
file_number147.txt,0.0037162303924560547
file_number148.txt,0.0036759376525878906
file_number149.txt,0.004535675048828125
file_number150.txt,0.0034978389739990234
file_number151.txt,0.005219936370849609
file_number152.txt,0.004012107849121094
file_number153.txt,0.003615856170654297
file_number154.txt,0.0036368370056152344
file_number155.txt,0.004775047302246094
file_number156.txt,0.003790140151977539
file_number157.txt,0.00357818603515625
file_number158.txt,0.0036468505859375
file_number159.txt,0.004415035247802734
file_number160.txt,0.003626108169555664
file_number161.txt,0.004415035247802734
file_number162.txt,0.0036230087280273438
file_number163.txt,0.003681182861328125
file_number164.txt,0.0037620067596435547
file_number165.txt,0.005490303039550781
file_number166.txt,0.003865957260131836
file_number167.txt,0.0039038658142089844
file_number168.txt,0.00368499755859375
file_number169.txt,0.0043871402740478516
file_number170.txt,0.004469156265258789
file_number171.txt,0.004054069519042969
file_number172.txt,0.0037398338317871094
file_number173.txt,0.005979776382446289
file_number174.txt,0.0037920475006103516
file_number175.txt,0.0037508010864257812
file_number176.txt,0.004433870315551758
file_number177.txt,0.0036721229553222656
file_number178.txt,0.006408214569091797
file_number179.txt,0.0043909549713134766
file_number180.txt,0.004148006439208984
file_number181.txt,0.004350900650024414
file_number182.txt,0.003637075424194336
file_number183.txt,0.003496408462524414
file_number184.txt,0.0047168731689453125
file_number185.txt,0.003923892974853516
file_number186.txt,0.005393266677856445
file_number187.txt,0.0038971900939941406
file_number188.txt,0.004395961761474609
file_number189.txt,0.003548145294189453
file_number190.txt,0.0038590431213378906
file_number191.txt,0.004568815231323242
file_number192.txt,0.003916025161743164
file_number193.txt,0.0043430328369140625
file_number194.txt,0.0037801265716552734
file_number195.txt,0.0047838687896728516
file_number196.txt,0.003633737564086914
file_number197.txt,0.00461578369140625
file_number198.txt,0.0036840438842773438
file_number199.txt,0.0047643184661865234
file_number200.txt,0.0037238597869873047
file_number201.txt,0.004537820816040039
file_number202.txt,0.0036318302154541016
file_number203.txt,0.004377841949462891
file_number204.txt,0.0036628246307373047
file_number205.txt,0.004385948181152344
file_number206.txt,0.005259037017822266
file_number207.txt,0.0038940906524658203
file_number208.txt,0.004386186599731445
file_number209.txt,0.004388093948364258
file_number210.txt,0.0042078495025634766
file_number211.txt,0.003689289093017578
file_number212.txt,0.004464149475097656
file_number213.txt,0.0036962032318115234
file_number214.txt,0.0034322738647460938
file_number215.txt,0.005047798156738281
file_number216.txt,0.0039517879486083984
file_number217.txt,0.003835916519165039
file_number218.txt,0.004127025604248047
file_number219.txt,0.0048580169677734375
file_number220.txt,0.0036559104919433594
file_number221.txt,0.004436969757080078
file_number222.txt,0.003735065460205078
file_number223.txt,0.00471186637878418
file_number224.txt,0.003573179244995117
file_number225.txt,0.004284858703613281
file_number226.txt,0.0039730072021484375
file_number227.txt,0.003977060317993164
file_number228.txt,0.004683017730712891
file_number229.txt,0.0037088394165039062
file_number230.txt,0.005231142044067383
file_number231.txt,0.0038492679595947266
file_number232.txt,0.0036301612854003906
file_number233.txt,0.004130125045776367
file_number234.txt,0.00506281852722168
file_number235.txt,0.0038747787475585938
file_number236.txt,0.004717111587524414
file_number237.txt,0.003740072250366211
file_number238.txt,0.004708051681518555
file_number239.txt,0.0035610198974609375
file_number240.txt,0.004415988922119141
file_number241.txt,0.0035800933837890625
file_number242.txt,0.003554821014404297
file_number243.txt,0.0047969818115234375
file_number244.txt,0.004065036773681641
file_number245.txt,0.003596067428588867
file_number246.txt,0.0034182071685791016
file_number247.txt,0.005315065383911133
file_number248.txt,0.0035979747772216797
file_number249.txt,0.004235029220581055
file_number250.txt,0.0038132667541503906
file_number251.txt,0.004765033721923828
file_number252.txt,0.003767728805541992
file_number253.txt,0.003793001174926758
file_number254.txt,0.004617929458618164
file_number255.txt,0.003484010696411133
file_number256.txt,0.005056142807006836
file_number257.txt,0.0037250518798828125
file_number258.txt,0.004635810852050781
file_number259.txt,0.003654003143310547
file_number260.txt,0.004343986511230469
file_number261.txt,0.003805875778198242
file_number262.txt,0.003509044647216797
file_number263.txt,0.004499197006225586
file_number264.txt,0.0044040679931640625
file_number265.txt,0.004534006118774414
file_number266.txt,0.0037927627563476562
file_number267.txt,0.004157066345214844
file_number268.txt,0.0036280155181884766
file_number269.txt,0.004756927490234375
file_number270.txt,0.0036590099334716797
file_number271.txt,0.0036759376525878906
file_number272.txt,0.0045719146728515625
file_number273.txt,0.0042078495025634766
file_number274.txt,0.004927873611450195
file_number275.txt,0.0035562515258789062
file_number276.txt,0.004682064056396484
file_number277.txt,0.0034859180450439453
file_number278.txt,0.0042989253997802734
file_number279.txt,0.004258155822753906
file_number280.txt,0.004232883453369141
file_number281.txt,0.003770112991333008
file_number282.txt,0.004580974578857422
file_number283.txt,0.004064083099365234
file_number284.txt,0.0035140514373779297
file_number285.txt,0.004704952239990234
file_number286.txt,0.003648042678833008
file_number287.txt,0.004135847091674805
file_number288.txt,0.0035729408264160156
file_number289.txt,0.0045490264892578125
file_number290.txt,0.0036401748657226562
file_number291.txt,0.005229949951171875
file_number292.txt,0.0034928321838378906
file_number293.txt,0.004225015640258789
file_number294.txt,0.00403904914855957
file_number295.txt,0.0037491321563720703
file_number296.txt,0.0036809444427490234
file_number297.txt,0.004826068878173828
file_number298.txt,0.0036771297454833984
file_number299.txt,0.004136323928833008
file_number300.txt,0.003461122512817383
file_number301.txt,0.004591226577758789
file_number302.txt,0.0033740997314453125
file_number303.txt,0.003618001937866211
file_number304.txt,0.004390716552734375
file_number305.txt,0.005789995193481445
file_number306.txt,0.003907680511474609
file_number307.txt,0.0046160221099853516
file_number308.txt,0.0037980079650878906
file_number309.txt,0.003618955612182617
file_number310.txt,0.004100799560546875
file_number311.txt,0.003674030303955078
file_number312.txt,0.004395008087158203
file_number313.txt,0.003467082977294922
file_number314.txt,0.004752159118652344
file_number315.txt,0.0037412643432617188
file_number316.txt,0.003679990768432617
file_number317.txt,0.004640102386474609
file_number318.txt,0.003984212875366211
file_number319.txt,0.0047512054443359375
file_number320.txt,0.003507852554321289
file_number321.txt,0.0045130252838134766
file_number322.txt,0.003522157669067383
file_number323.txt,0.00471186637878418
file_number324.txt,0.0037577152252197266
file_number325.txt,0.0035047531127929688
file_number326.txt,0.005048036575317383
file_number327.txt,0.0037949085235595703
file_number328.txt,0.0047607421875
file_number329.txt,0.0035991668701171875
file_number330.txt,0.004137992858886719
file_number331.txt,0.003737926483154297
file_number332.txt,0.0034830570220947266
file_number333.txt,0.00335693359375
file_number334.txt,0.004728078842163086
file_number335.txt,0.003663778305053711
file_number336.txt,0.004893064498901367
file_number337.txt,0.003534078598022461
file_number338.txt,0.004411935806274414
file_number339.txt,0.0037870407104492188
file_number340.txt,0.004610776901245117
file_number341.txt,0.003710031509399414
file_number342.txt,0.0043871402740478516
file_number343.txt,0.0034852027893066406
file_number344.txt,0.0036323070526123047
file_number345.txt,0.005591154098510742
file_number346.txt,0.0037512779235839844
file_number347.txt,0.003320932388305664
file_number348.txt,0.004476070404052734
file_number349.txt,0.0035181045532226562
file_number350.txt,0.004596233367919922
file_number351.txt,0.0034339427947998047
file_number352.txt,0.004387855529785156
file_number353.txt,0.003503084182739258
file_number354.txt,0.003504037857055664
file_number355.txt,0.0046520233154296875
file_number356.txt,0.0045702457427978516
file_number357.txt,0.0033478736877441406
file_number358.txt,0.004294157028198242
file_number359.txt,0.0034410953521728516
file_number360.txt,0.004261970520019531
file_number361.txt,0.004920244216918945
file_number362.txt,0.0037140846252441406
file_number363.txt,0.004331111907958984
file_number364.txt,0.003597736358642578
file_number365.txt,0.004259824752807617
file_number366.txt,0.0035562515258789062
file_number367.txt,0.0039021968841552734
file_number368.txt,0.0036547183990478516
file_number369.txt,0.004370927810668945
file_number370.txt,0.003962993621826172
file_number371.txt,0.00476384162902832
file_number372.txt,0.003926992416381836
file_number373.txt,0.0045740604400634766
file_number374.txt,0.0034990310668945312
file_number375.txt,0.004846096038818359
file_number376.txt,0.003983020782470703
file_number377.txt,0.004625082015991211
file_number378.txt,0.0034177303314208984
file_number379.txt,0.004148006439208984
file_number380.txt,0.0037970542907714844
file_number381.txt,0.00450897216796875
file_number382.txt,0.003866910934448242
file_number383.txt,0.0050067901611328125
file_number384.txt,0.0037648677825927734
file_number385.txt,0.0045468807220458984
file_number386.txt,0.003676176071166992
file_number387.txt,0.004436969757080078
file_number388.txt,0.003506898880004883
file_number389.txt,0.00427699089050293
file_number390.txt,0.0035829544067382812
file_number391.txt,0.004522085189819336
file_number392.txt,0.0033740997314453125
file_number393.txt,0.0043790340423583984
file_number394.txt,0.003718852996826172
file_number395.txt,0.004426002502441406
file_number396.txt,0.003760099411010742
file_number397.txt,0.0051839351654052734
file_number398.txt,0.003290891647338867
file_number399.txt,0.004625082015991211
file_number400.txt,0.0036361217498779297
file_number401.txt,0.004232168197631836
file_number402.txt,0.003505229949951172
file_number403.txt,0.004385948181152344
file_number404.txt,0.0034580230712890625
file_number405.txt,0.004433870315551758
file_number406.txt,0.003641843795776367
file_number407.txt,0.0042879581451416016
file_number408.txt,0.0037560462951660156
file_number409.txt,0.00469970703125
file_number410.txt,0.0036530494689941406
file_number411.txt,0.004663944244384766
file_number412.txt,0.003545045852661133
file_number413.txt,0.004455089569091797
file_number414.txt,0.0036802291870117188
file_number415.txt,0.0049321651458740234
file_number416.txt,0.003592967987060547
file_number417.txt,0.004458904266357422
file_number418.txt,0.003470182418823242
file_number419.txt,0.004750967025756836
file_number420.txt,0.003577709197998047
file_number421.txt,0.00459599494934082
file_number422.txt,0.0036191940307617188
file_number423.txt,0.0045320987701416016
file_number424.txt,0.0034580230712890625
file_number425.txt,0.0029027462005615234
file_number426.txt,0.0029239654541015625
file_number427.txt,0.0028967857360839844
file_number428.txt,0.0029430389404296875
file_number429.txt,0.004915952682495117
file_number430.txt,0.002889871597290039
file_number431.txt,0.002934694290161133
file_number432.txt,0.002933025360107422
file_number433.txt,0.002850055694580078
file_number434.txt,0.0028798580169677734
file_number435.txt,0.0029010772705078125
file_number436.txt,0.002845287322998047
file_number437.txt,0.002850055694580078
file_number438.txt,0.002855062484741211
file_number439.txt,0.0028967857360839844
file_number440.txt,0.003113269805908203
file_number441.txt,0.002846956253051758
file_number442.txt,0.0029120445251464844
file_number443.txt,0.0029850006103515625
file_number444.txt,0.0029218196868896484
file_number445.txt,0.002894163131713867
file_number446.txt,0.0028929710388183594
file_number447.txt,0.0030601024627685547
file_number448.txt,0.0029540061950683594
file_number449.txt,0.0029540061950683594
file_number450.txt,0.003072977066040039
file_number451.txt,0.002871990203857422
file_number452.txt,0.002851724624633789
file_number453.txt,0.0029060840606689453
file_number454.txt,0.0029230117797851562
file_number455.txt,0.0029840469360351562
file_number456.txt,0.0029571056365966797
file_number457.txt,0.0029540061950683594
file_number458.txt,0.002863168716430664
file_number459.txt,0.002935171127319336
file_number460.txt,0.002916097640991211
file_number461.txt,0.0029649734497070312
file_number462.txt,0.0028619766235351562
file_number463.txt,0.0029230117797851562
file_number464.txt,0.0028228759765625
file_number465.txt,0.0029239654541015625
file_number466.txt,0.003241300582885742
file_number467.txt,0.003560304641723633
file_number468.txt,0.0034818649291992188
file_number469.txt,0.002849102020263672
file_number470.txt,0.0029778480529785156
file_number471.txt,0.0029480457305908203
file_number472.txt,0.002910137176513672
file_number473.txt,0.0029730796813964844
file_number474.txt,0.002830982208251953
file_number475.txt,0.002929210662841797
file_number476.txt,0.002920866012573242
file_number477.txt,0.0030188560485839844
file_number478.txt,0.002930164337158203
file_number479.txt,0.002847909927368164
file_number480.txt,0.0028378963470458984
file_number481.txt,0.002974987030029297
file_number482.txt,0.002900838851928711
file_number483.txt,0.0028810501098632812
file_number484.txt,0.002836942672729492
file_number485.txt,0.002888202667236328
file_number486.txt,0.0029039382934570312
file_number487.txt,0.002948760986328125
file_number488.txt,0.0028951168060302734
file_number489.txt,0.003025054931640625
file_number490.txt,0.0029189586639404297
file_number491.txt,0.0028791427612304688
file_number492.txt,0.003027200698852539
file_number493.txt,0.002972841262817383
file_number494.txt,0.002920866012573242
file_number495.txt,0.0028181076049804688
file_number496.txt,0.0029449462890625
file_number497.txt,0.0029311180114746094
file_number498.txt,0.002874135971069336
file_number499.txt,0.002850055694580078
file_number500.txt,0.002811908721923828
